"","income","sex","eth","fedu","medu","weights"
"1954",4945.52603262842,1,1,1,0,1
"1955",2941.23843262842,1,1,1,0,1
"1956",1373.06203262842,1,1,4,2,1
"1957",11127.4557326284,1,1,4,4,1
"1958",2254.41303262842,1,1,1,0,1
"1959",3476.42693262842,1,3,7,6,1
"1960",11502.4727326284,2,3,1,8,1
"1961",3073.82413262842,1,1,1,1,1
"1962",1567.58743262842,1,1,10,10,1
"1963",3877.81853262842,1,1,1,0,1
"1964",7088.95033262842,2,1,6,7,1
"1965",2236.57343262842,1,1,1,0,1
"1966",4187.51043262842,1,1,7,7,1
"1967",5661.78093262842,1,1,1,0,1
"1968",10103.8467326284,2,1,1,0,1
"1969",3574.54483262842,1,1,1,0,1
"1970",9764.89373262842,1,1,1,10,1
"1971",3699.42233262842,1,1,8,0,1
"1972",6008.19453262842,2,1,9,0,1
"1973",24928.5727326284,1,1,9,8,1
"1974",3342.62983262842,1,3,9,6,1
"1975",6107.77113262842,2,1,11,0,1
"1976",1291.07343262842,2,1,1,0,1
"1977",3565.64863262842,1,3,3,4,1
"1978",488.29039262842,1,1,5,6,1
"1979",2629.04513262842,2,1,10,0,1
"1980",6535.92203262842,1,1,1,0,1
"1981",4413.00703262842,1,1,12,8,1
"1982",2539.84683262842,1,1,9,9,1
"1983",1380.27153262842,2,1,6,0,1
"1984",8623.15833262842,2,1,1,0,1
"1985",8783.71403262842,2,1,1,0,1
"1986",1826.26203262842,1,1,4,0,1
"1987",2254.41303262842,2,1,1,0,1
"1988",2379.29023262842,1,3,11,5,1
"1989",5822.33713262842,1,3,1,0,1
"1990",16008.7607326284,1,1,9,8,1
"1991",3253.43183262842,1,1,10,7,1
"1992",15646.9117326284,1,1,1,0,1
"1993",4858.99773262842,1,1,1,0,1
"1994",19477.6757326284,1,1,5,8,1
"1995",3228.31173262842,1,1,1,0,1
"1996",5304.98843262842,2,1,8,0,1
"1997",2771.55803262842,1,1,1,0,1
"1998",2361.45063262842,2,1,1,0,1
"1999",3226.67233262842,1,1,9,12,1
"2000",6398.65593262842,1,3,1,0,1
"2001",5750.97873262842,2,1,9,6,1
"2002",3961.16863262842,1,1,1,6,1
"2003",10359.5477326284,2,1,1,10,1
"2004",9229.70523262842,2,1,11,12,1
"2005",4980.20813262842,1,1,11,0,1
"2006",7088.95033262842,2,1,1,6,1
"2007",9346.55483262842,1,1,8,0,1
"2008",5438.78533262842,1,1,1,0,1
"2009",5238.08953262842,1,1,1,0,1
"2010",1915.46013262842,1,1,1,8,1
"2011",8890.75213262842,1,1,1,0,1
"2012",265.29512262842,2,1,7,10,1
"2013",2985.83733262842,1,3,8,0,1
"2014",1112.67713262842,1,1,7,9,1
"2015",6107.77113262842,2,1,1,0,1
"2016",5340.66763262842,1,1,1,10,1
"2017",3521.02603262842,1,1,1,0,1
"2018",6910.55433262842,2,1,1,0,1
"2019",2539.84683262842,1,1,4,0,1
"2020",12619.2337326284,1,1,1,0,1
"2021",19765.5877326284,1,1,1,0,1
"2022",4238.97523262842,2,1,9,7,1
"2023",1389.19133262842,1,1,1,0,1
"2024",8719.90253262842,2,1,1,0,1
"2025",5773.27853262842,1,1,1,0,1
"2026",3075.03553262842,2,1,1,0,1
"2027",5877.82923262842,2,3,11,12,1
"2028",2717.35123262842,1,1,1,0,1
"2029",7417.15393262842,1,1,1,0,1
"2030",3628.06393262842,1,1,1,8,1
"2031",10549.8367326284,1,2,1,0,1
"2032",6107.77113262842,1,1,9,8,1
"2033",18506.3087326284,2,3,9,4,1
"2034",18684.7057326284,1,1,2,4,1
"2035",12191.0817326284,2,1,1,0,1
"2036",14819.4533992951,2,4,11,12,1
"2037",2816.89743262842,1,1,1,0,1
"2038",5141.63203262842,1,1,1,0,1
"2039",8935.35173262842,1,1,1,0,1
"2040",1719.22433262842,1,1,1,0,1
"2041",3565.62513262842,2,1,3,2,1
"2042",2608.16843262842,2,1,1,0,1
"2043",6181.49773262842,1,1,1,0,1
"2044",4858.99773262842,1,1,1,0,1
"2045",9104.82733262842,2,3,7,0,1
"2046",17103.1957326284,1,1,1,4,1
"2047",4370.65493262842,1,1,1,2,1
"2048",2158.68743262842,2,1,7,0,1
"2049",15116.7800659618,2,1,11,6,1
"2050",3828.75943262842,2,1,3,12,1
"2051",631.00737262842,1,1,1,7,1
"2052",2020.67743262842,1,3,1,0,1
"2053",2586.22993262842,2,1,1,0,1
"2054",9854.09193262842,1,1,1,3,1
"2055",14224.7987326284,1,1,1,12,1
"2056",6125.61103262842,1,1,1,0,1
"2057",7873.89373262842,1,1,1,0,1
"2058",5215.79023262842,1,1,1,0,1
"2059",13927.4713992951,1,4,9,12,1
"2060",4769.79953262842,1,1,5,8,1
"2061",2138.37733262842,1,1,1,0,1
"2062",3271.27143262842,2,1,1,0,1
"2063",1205.10683262842,1,1,1,0,1
"2064",27274.2517326284,2,1,1,8,1
"2065",6378.88593262842,1,1,1,0,1
"2066",2242.95233262842,2,1,1,0,1
"2067",1148.35633262842,1,1,1,0,1
"2068",8596.39863262842,1,3,1,0,1
"2069",7282.54073262842,1,1,1,0,1
"2070",9140.50703262842,2,4,11,10,1
"2071",13332.8187326284,1,1,1,0,1
"2072",8462.60173262842,1,4,1,0,1
"2073",2807.44133262842,2,1,5,1,1
"2074",16900.7427326284,2,1,9,8,1
"2075",6802.77313262842,1,1,5,0,1
"2076",19576.6857326284,1,1,1,2,1
"2077",20664.9027326284,2,1,1,5,1
"2078",19576.6850659618,2,4,11,10,1
"2079",6972.99283262842,1,3,9,8,1
"2080",3227.91223262842,2,1,11,7,1
"2081",6380.44353262842,1,1,1,0,1
"2082",5561.87863262842,1,1,1,0,1
"2083",2036.68083262842,1,1,12,12,1
"2084",7624.13933262842,1,1,1,0,1
"2085",1502.28823262842,1,1,1,0,1
"2086",9836.25213262842,2,1,9,8,1
"2087",17346.7327326284,1,2,9,8,1
"2088",9127.12713262842,2,3,3,0,1
"2089",3914.38983262842,2,1,1,0,1
"2090",3306.95063262842,1,1,9,6,1
"2091",4612.61933262842,1,1,1,0,1
"2092",2183.05433262842,2,1,10,4,1
"2093",2325.77143262842,2,3,8,8,1
"2094",3133.94303262842,1,1,1,0,1
"2095",1451.62993262842,1,1,1,0,1
"2096",3003.67713262842,2,1,1,0,1
"2097",2227.93083262842,1,1,1,0,1
"2098",5304.98843262842,1,1,1,0,1
"2099",3527.80433262842,1,3,1,0,1
"2100",4583.97043262842,1,1,1,0,1
"2101",8971.44153262842,2,1,9,5,1
"2102",5090.91273262842,1,1,1,0,1
"2103",2941.23843262842,2,1,11,9,1
"2104",3859.97893262842,2,3,8,0,1
"2105",5304.98843262842,2,1,1,11,1
"2106",19844.2797326284,2,3,5,4,1
"2107",10014.6487326284,2,3,1,0,1
"2108",5126.59193262842,1,1,1,0,1
"2109",2657.88273262842,1,1,1,0,1
"2110",9675.69553262842,1,1,1,8,1
"2111",11245.5817326284,2,4,6,7,1
"2112",12292.1733992951,1,4,11,10,1
"2113",9854.04603262842,2,3,4,0,1
"2114",1908.08083262842,2,1,1,2,1
"2115",2860.96013262842,1,1,4,6,1
"2116",2432.80923262842,2,1,1,0,1
"2117",4336.55483262842,1,1,1,0,1
"2118",5304.98843262842,1,1,6,4,1
"2119",26293.3027326284,1,3,11,7,1
"2120",2852.04023262842,2,1,7,0,1
"2121",17240.5877326284,1,1,6,0,1
"2122",1756.09143262842,1,1,1,0,1
"2123",13332.8187326284,1,1,1,12,1
"2124",4448.68623262842,1,1,1,0,1
"2125",13744.0217326284,2,1,1,0,1
"2126",6018.57293262842,1,1,1,5,1
"2127",1799.50263262842,1,1,1,0,1
"2128",2401.14963262842,2,1,1,0,1
"2129",19321.3457326284,2,1,9,8,1
"2130",4894.67693262842,1,1,1,0,1
"2131",13868.0067326284,2,3,11,4,1
"2132",6642.96013262842,2,1,1,0,1
"2133",2664.72433262842,1,1,1,0,1
"2134",2388.21013262842,1,1,5,7,1
"2135",3235.59223262842,1,1,1,0,1
"2136",2718.24313262842,1,1,1,0,1
"2137",1041.31863262842,1,1,1,0,1
"2138",2629.04513262842,2,1,1,0,1
"2139",16675.0727326284,2,1,1,6,1
"2140",3075.03553262842,2,1,6,5,1
"2141",6375.36543262842,2,1,12,12,1
"2142",4104.47043262842,2,1,11,12,1
"2143",15027.5817326284,2,1,1,0,1
"2144",2290.09223262842,1,1,1,0,1
"2145",4283.63833262842,1,1,1,0,1
"2146",4216.77113262842,1,1,1,0,1
"2147",978.87993262842,1,1,1,3,1
"2148",8872.91223262842,2,1,3,10,1
"2149",3217.75263262842,2,1,4,0,1
"2150",2611.20553262842,1,1,1,0,1
"2151",7303.02603262842,1,1,1,0,1
"2152",10638.0487326284,2,3,8,0,1
"2153",4662.76193262842,1,1,1,0,1
"2154",7861.17793262842,1,1,1,0,1
"2155",8301.19353262842,1,1,1,0,1
"2156",16900.7427326284,2,2,4,7,1
"2157",7465.31953262842,1,1,1,0,1
"2158",5110.06853262842,1,1,7,8,1
"2159",3726.18183262842,1,1,1,0,1
"2160",28686.0297326284,2,1,9,8,1
"2161",9782.73353262842,1,1,1,0,1
"2162",4234.61103262842,2,1,1,0,1
"2163",3252.87393262842,1,1,11,7,1
"2164",2896.63933262842,2,1,1,0,1
"2165",5304.98843262842,1,1,8,0,1
"2166",2330.48943262842,1,1,1,0,1
"2167",2967.99773262842,1,1,1,0,1
"2168",18684.7057326284,1,1,9,4,1
"2169",2382.29073262842,2,1,1,0,1
"2170",1808.42243262842,1,1,5,0,1
"2171",7231.66763262842,1,3,1,0,1
"2172",29388.4767326284,2,4,9,12,1
"2173",6986.87763262842,2,1,1,0,1
"2174",20575.7047326284,1,1,1,0,1
"2175",11102.8647326284,2,1,1,0,1
"2176",3967.01653262842,2,1,5,8,1
"2177",11548.8557326284,1,1,5,7,1
"2178",3717.26193262842,1,1,5,7,1
"2179",4475.44593262842,2,1,1,0,1
"2180",19933.4780659618,2,1,9,10,1
"2181",1915.46013262842,1,1,1,0,1
"2182",2450.64883262842,2,1,1,1,1
"2183",3381.91373262842,1,1,6,0,1
"2184",666.68663262842,2,1,1,0,1
"2185",764.80455262842,1,1,1,0,1
"2186",1870.86113262842,2,1,1,0,1
"2187",3521.02603262842,1,1,1,0,1
"2188",7088.95033262842,2,1,4,3,1
"2189",2852.04023262842,1,1,1,0,1
"2190",16766.9457326284,1,1,7,4,1
"2191",2642.88643262842,1,1,9,9,1
"2192",18968.1657326284,2,1,1,8,1
"2193",1291.07343262842,1,1,10,4,1
"2194",10014.6487326284,1,3,1,7,1
"2195",29633.7407326284,2,4,12,12,1
"2196",3694.96233262842,1,1,9,8,1
"2197",25820.5527326284,2,1,10,0,1
"2198",4109.73353262842,1,1,1,0,1
"2199",10210.8837326284,2,3,1,0,1
"2200",2272.25263262842,2,1,1,0,1
"2201",1634.87043262842,2,1,1,0,1
"2202",2457.89473262842,2,1,1,0,1
"2203",14697.5487326284,2,1,12,11,1
"2204",2183.05433262842,2,3,4,5,1
"2205",3949.17693262842,2,1,4,0,1
"2206",2486.32803262842,1,3,1,0,1
"2207",9318.90353262842,2,1,1,0,1
"2208",5617.18183262842,1,3,12,7,1
"2209",4074.05433262842,1,1,10,12,1
"2210",10656.8747326284,1,1,12,12,1
"2211",4457.60613262842,1,1,1,0,1
"2212",6483.29513262842,1,1,1,0,1
"2213",2816.36103262842,1,1,1,0,1
"2214",3833.21943262842,1,1,1,0,1
"2215",1894.06043262842,1,1,1,0,1
"2216",3003.67713262842,1,1,1,0,1
"2217",1469.46953262842,1,1,1,8,1
"2218",6214.88983262842,1,1,1,0,1
"2219",13065.6967326284,1,1,1,0,1
"2220",3601.30433262842,1,3,1,0,1
"2221",1627.69613262842,2,1,1,0,1
"2222",1467.68563262842,1,1,1,0,1
"2223",7534.94113262842,2,1,12,12,1
"2224",3904.57803262842,2,3,1,5,1
"2225",7517.10123262842,1,1,1,0,1
"2226",10558.2097326284,2,1,1,12,1
"2227",666.68663262842,2,1,9,0,1
"2228",5019.55433262842,1,3,1,7,1
"2229",1469.46953262842,2,1,1,0,1
"2230",566.90416262842,1,1,1,0,1
"2231",11682.6537326284,1,1,1,6,1
"2232",4823.31853262842,2,1,1,9,1
"2233",7011.17883262842,1,1,3,7,1
"2234",5750.97873262842,1,1,1,0,1
"2235",8159.32733262842,2,1,10,9,1
"2236",4887.20183262842,1,1,9,11,1
"2237",16677.7467326284,1,1,1,0,1
"2238",4948.19593262842,2,1,9,8,1
"2239",4002.69593262842,1,1,11,0,1
"2240",4751.96013262842,1,3,1,0,1
"2241",4778.71943262842,1,1,1,0,1
"2242",2334.69133262842,1,1,9,3,1
"2243",14224.7987326284,1,1,10,10,1
"2244",4948.19593262842,1,2,1,0,1
"2245",1415.95073262842,1,1,1,0,1
"2246",11700.4927326284,1,3,1,7,1
"2247",5937.71353262842,1,3,1,0,1
"2248",5786.65793262842,1,1,1,0,1
"2249",14145.2687326284,1,1,9,10,1
"2250",1023.47903262842,1,1,3,1,1
"2251",6250.48843262842,1,3,9,11,1
"2252",11063.4697326284,1,1,1,0,1
"2253",2276.96473262842,1,1,1,0,1
"2254",4983.87513262842,1,3,1,0,1
"2255",3595.91543262842,1,1,1,0,1
"2256",1094.83753262842,1,1,1,0,1
"2257",5304.98843262842,2,1,1,0,1
"2258",593.29021262842,1,1,8,0,1
"2259",18122.7557326284,1,1,1,0,1
"2260",5215.79023262842,1,1,9,8,1
"2261",2557.40613262842,2,1,11,10,1
"2262",3967.01653262842,1,1,1,6,1
"2263",12666.7277326284,1,1,9,10,1
"2264",4876.83753262842,2,1,4,2,1
"2265",20914.6567326284,1,2,6,5,1
"2266",4644.92203262842,1,1,1,0,1
"2267",2227.65353262842,1,1,3,4,1
"2268",5356.68323262842,2,1,4,4,1
"2269",2896.63933262842,2,3,5,0,1
"2270",2967.99773262842,1,1,1,0,1
"2271",4413.00703262842,2,1,1,8,1
"2272",3978.37933262842,1,1,1,0,1
"2273",19942.3987326284,2,1,9,8,1
"2274",1201.87533262842,1,1,7,10,1
"2275",1826.26203262842,2,1,12,8,1
"2276",5840.17693262842,1,1,1,0,1
"2277",5483.38443262842,1,1,1,4,1
"2278",4563.98113262842,1,1,3,4,1
"2279",3833.21943262842,1,3,1,3,1
"2280",13072.4047326284,1,1,9,4,1
"2281",1864.34363262842,1,1,1,0,1
"2282",17489.4497326284,1,1,1,0,1
"2283",4216.77113262842,2,1,1,0,1
"2284",3235.59223262842,1,1,1,0,1
"2285",2309.04683262842,2,1,8,9,1
"2286",6298.43763262842,1,1,1,0,1
"2287",5005.19553262842,1,3,5,0,1
"2288",5483.38443262842,2,1,10,10,1
"2289",7133.54953262842,1,1,2,4,1
"2290",4737.13103262842,1,1,9,8,1
"2291",12976.0257326284,1,3,1,8,1
"2292",5141.63203262842,1,1,1,0,1
"2293",1627.69613262842,2,1,1,0,1
"2294",5304.98843262842,1,1,4,8,1
"2295",6018.57293262842,1,3,1,5,1
"2296",1933.29973262842,1,1,1,0,1
"2297",23293.2737326284,1,3,7,6,1
"2298",7124.62953262842,2,1,1,0,1
"2299",26712.5357326284,1,3,1,0,1
"2300",8332.49043262842,1,1,1,4,1
"2301",10210.8837326284,1,1,1,0,1
"2302",5723.63643262842,1,1,5,3,1
"2303",1781.66303262842,2,1,1,0,1
"2304",13497.8593992951,2,1,9,12,1
"2305",2943.83363262842,2,3,1,0,1
"2306",3164.23353262842,2,3,1,0,1
"2307",3833.21943262842,1,1,1,0,1
"2308",6910.55433262842,1,1,8,10,1
"2309",19130.6957326284,2,3,11,10,1
"2310",28797.4197326284,2,1,1,0,1
"2311",6375.36543262842,1,1,9,0,1
"2312",7035.43183262842,1,1,1,9,1
"2313",8410.15353262842,1,1,10,2,1
"2314",21360.6473992951,2,4,9,12,1
"2315",1676.24443262842,1,1,1,0,1
"2316",5457.56613262842,1,1,12,8,1
"2317",2629.04513262842,2,1,1,0,1
"2318",1433.79033262842,1,1,1,5,1
"2319",7088.95033262842,1,1,5,0,1
"2320",3128.55433262842,2,3,9,2,1
"2321",5652.02993262842,2,1,1,7,1
"2322",24482.5817326284,1,1,8,7,1
"2323",2539.84683262842,1,1,1,7,1
"2324",6714.31853262842,2,1,1,0,1
"2325",20874.3413992951,2,4,12,12,1
"2326",12703.9717326284,1,1,1,0,1
"2327",1578.60163262842,2,1,8,5,1
"2328",11192.0640659618,1,1,6,12,1
"2329",532.88945262842,1,1,1,1,1
"2330",4059.78293262842,1,1,6,2,1
"2331",3396.14883262842,1,1,1,0,1
"2332",542.87285262842,1,1,1,8,1
"2333",5456.62513262842,1,1,4,0,1
"2334",6509.16273262842,1,1,1,0,1
"2335",5304.98843262842,1,1,6,8,1
"2336",1148.35633262842,1,1,1,0,1
"2337",7802.53533262842,2,1,5,3,1
"2338",4858.99773262842,2,1,1,0,1
"2339",8123.64863262842,1,1,6,0,1
"2340",5893.69593262842,1,3,11,8,1
"2341",4502.20523262842,2,1,1,0,1
"2342",2183.05433262842,1,1,1,4,1
"2343",1915.46013262842,1,1,1,0,1
"2344",6714.31853262842,1,1,5,7,1
"2345",14813.5067326284,1,1,3,3,1
"2346",607.29204262842,1,1,1,0,1
"2347",6681.24093262842,2,1,8,8,1
"2348",15711.4337326284,1,3,10,8,1
"2349",3521.02603262842,1,1,1,0,1
"2350",20022.6757326284,1,3,9,8,1
"2351",3271.27143262842,2,1,1,0,1
"2352",5881.56753262842,1,1,1,0,1
"2353",3752.94113262842,1,1,1,0,1
"2354",1725.45463262842,2,1,1,0,1
"2355",14313.9977326284,2,2,8,5,1
"2356",1305.25493262842,2,1,9,0,1
"2357",1277.82403262842,1,1,6,6,1
"2358",4548.93963262842,1,1,1,0,1
"2359",11331.8077326284,1,1,1,8,1
"2360",5019.55433262842,1,2,1,0,1
"2361",11145.0897326284,1,1,4,6,1
"2362",2055.31023262842,2,3,1,0,1
"2363",1558.66763262842,1,1,1,0,1
"2364",9764.89373262842,2,1,7,0,1
"2365",1335.67243262842,1,1,1,0,1
"2366",1962.28793262842,1,1,1,0,1
"2367",6375.36543262842,2,1,12,10,1
"2368",2330.48943262842,2,1,1,0,1
"2369",10638.0487326284,1,3,1,7,1
"2370",3792.49503262842,2,3,1,8,1
"2371",1902.19753262842,1,1,1,0,1
"2372",11994.8467326284,1,1,1,0,1
"2373",1978.59303262842,2,1,1,0,1
"2374",1594.34693262842,1,1,9,0,1
"2375",2629.04513262842,1,1,4,0,1
"2376",1148.35633262842,2,1,1,0,1
"2377",7088.95033262842,2,1,8,6,1
"2378",10567.6767326284,2,1,1,0,1
"2379",2458.08193262842,2,1,1,0,1
"2380",13778.8087326284,2,1,1,0,1
"2381",2912.25063262842,2,1,1,0,1
"2382",2934.17233262842,1,3,1,1,1
"2383",9002.98553262842,2,1,1,3,1
"2384",431.51952262842,2,1,1,0,1
"2385",9925.41033262842,2,1,1,4,1
"2386",1968.97903262842,1,1,4,4,1
"2387",1112.67713262842,2,1,1,0,1
"2388",2742.16443262842,2,1,7,0,1
"2389",6319.69013262842,1,1,1,0,1
"2390",1870.86113262842,1,1,1,0,1
"2391",1469.10303262842,2,3,1,0,1
"2392",5073.07343262842,1,1,1,0,1
"2393",6642.96013262842,2,1,1,0,1
"2394",19814.5470659618,2,1,1,0,1
"2395",8203.92693262842,1,1,1,6,1
"2396",3521.02603262842,2,1,9,7,1
"2397",1870.86113262842,1,1,1,10,1
"2398",4154.33273262842,1,1,1,0,1
"2399",19576.6857326284,1,1,11,12,1
"2400",7200.44793262842,2,1,1,0,1
"2401",755.88469262842,2,1,12,2,1
"2402",5233.62953262842,1,1,1,0,1
"2403",28823.7087326284,1,1,4,3,1
"2404",3075.03553262842,2,1,1,0,1
"2405",309.89418262842,2,1,1,0,1
"2406",7088.95033262842,1,1,1,0,1
"2407",28578.5587326284,1,1,1,5,1
"2408",3744.02143262842,1,1,1,0,1
"2409",3957.55973262842,1,1,1,0,1
"2410",22698.6200659617,1,3,4,8,1
"2411",1735.69443262842,2,1,1,0,1
"2412",5706.37953262842,2,3,4,8,1
"2413",4279.21013262842,1,1,1,0,1
"2414",7410.06363262842,2,3,1,0,1
"2415",14331.8367326284,2,1,1,3,1
"2416",1184.03573262842,1,1,1,0,1
"2417",1460.54973262842,1,3,4,0,1
"2418",6910.55433262842,2,1,10,6,1
"2419",2430.13323262842,1,1,4,0,1
"2420",1362.43183262842,1,1,1,0,1
"2421",2617.25063262842,2,1,1,0,1
"2422",5483.38443262842,2,1,8,0,1
"2423",3135.24433262842,2,1,9,11,1
"2424",2142.30293262842,1,1,1,0,1
"2425",2161.55383262842,1,1,1,0,1
"2426",3324.79023262842,1,1,8,0,1
"2427",13154.4217326284,2,1,11,7,1
"2428",1076.99783262842,1,1,1,0,1
"2429",3949.17693262842,1,1,1,0,1
"2430",1487.30923262842,1,1,1,12,1
"2431",10998.8010659618,1,1,1,3,1
"2432",2629.04513262842,2,1,1,0,1
"2433",6099.90203262842,1,1,1,4,1
"2434",17449.2540659618,2,1,9,8,1
"2435",5316.97233262842,1,1,5,4,1
"2436",2669.24283262842,1,1,1,0,1
"2437",2382.35413262842,2,1,8,12,1
"2438",1627.74163262842,2,1,6,7,1
"2439",8337.72383262842,1,1,1,0,1
"2440",2852.04023262842,1,1,12,8,1
"2441",3895.65813262842,1,1,1,0,1
"2442",1808.42243262842,1,1,1,0,1
"2443",11236.6627326284,1,1,1,0,1
"2444",6536.67253262842,1,3,1,0,1
"2445",2771.76193262842,1,1,1,0,1
"2446",9980.60773262842,1,1,11,10,1
"2447",1491.89133262842,2,1,1,0,1
"2448",13778.8087326284,1,2,11,8,1
"2449",2183.05433262842,1,1,1,0,1
"2450",3450.49113262842,1,1,1,0,1
"2451",11697.5197326284,2,1,1,0,1
"2452",9000.40443262842,1,1,1,4,1
"2453",2780.76533262842,1,1,1,0,1
"2454",5799.76093262842,2,1,6,4,1
"2455",9029.44553262842,1,1,1,0,1
"2456",13100.9027326284,1,1,1,0,1
"2457",3360.46943262842,1,1,1,0,1
"2458",8111.30193262842,1,1,7,0,1
"2459",2950.15813262842,1,1,1,0,1
"2460",10210.8843992951,1,1,5,8,1
"2461",1478.38943262842,1,1,1,0,1
"2462",2209.81393262842,1,1,1,0,1
"2463",1879.78093262842,1,1,1,3,1
"2464",14644.0307326284,2,3,8,7,1
"2465",7178.14863262842,2,1,7,0,1
"2466",2513.08753262842,1,1,9,3,1
"2467",2707.46673262842,1,1,11,4,1
"2468",2361.45063262842,2,1,1,0,1
"2469",3726.21913262842,1,1,1,0,1
"2470",5453.27993262842,1,1,1,0,1
"2471",8426.92203262842,2,1,1,0,1
"2472",3092.87513262842,2,1,1,0,1
"2473",3939.28803262842,1,1,1,0,1
"2474",5358.50703262842,2,1,1,0,1
"2475",16454.7517326284,2,1,3,7,1
"2476",20727.8537326284,2,3,8,6,1
"2477",2762.84223262842,1,1,6,8,1
"2478",547.11510262842,2,1,1,0,1
"2479",3431.82803262842,1,1,1,0,1
"2480",452.61113262842,2,1,1,0,1
"2481",3877.81853262842,2,1,5,8,1
"2482",2967.99773262842,1,1,3,6,1
"2483",3482.23943262842,2,1,1,0,1
"2484",5626.10123262842,1,1,1,0,1
"2485",4413.00703262842,1,3,1,0,1
"2486",18518.7307326284,2,1,9,0,1
"2487",887.65257262842,2,1,1,7,1
"2488",2414.96963262842,1,1,1,0,1
"2489",10656.8743992951,2,1,1,0,1
"2490",4805.47873262842,1,1,1,0,1
"2491",4823.31853262842,1,3,9,8,1
"2492",7713.33713262842,1,1,1,0,1
"2493",4523.95233262842,2,1,1,0,1
"2494",16142.0747326284,1,1,1,6,1
"2495",11281.2617326284,2,1,6,8,1
"2496",5316.97233262842,2,1,11,12,1
"2497",1540.82803262842,1,1,1,0,1
"2498",8180.96693262842,2,1,1,0,1
"2499",5304.98843262842,1,1,1,0,1
"2500",5583.59833262842,1,1,1,0,1
"2501",9872.79603262842,1,3,11,5,1
"2502",8516.12033262842,1,1,9,5,1
"2503",8132.56853262842,2,3,7,6,1
"2504",3699.42233262842,2,3,1,9,1
"2505",3342.62983262842,1,1,1,0,1
"2506",2450.64883262842,1,1,1,0,1
"2507",4486.31413262842,1,1,1,0,1
"2508",2093.85633262842,1,1,1,0,1
"2509",11114.7580659618,1,1,6,12,1
"2510",2105.51553262842,1,1,1,0,1
"2511",5723.63643262842,1,1,4,3,1
"2512",3117.12153262842,1,1,1,0,1
"2513",5768.81853262842,1,1,1,3,1
"2514",6476.99483262842,2,1,1,0,1
"2515",2369.29043262842,1,1,1,0,1
"2516",3197.22673262842,1,1,1,0,1
"2517",800.48375262842,1,1,1,0,1
"2518",2771.76193262842,1,1,1,6,1
"2519",14670.7897326284,1,3,1,4,1
"2520",2450.64883262842,1,1,1,0,1
"2521",2629.04513262842,1,1,12,8,1
"2522",17002.7147326284,1,1,1,7,1
"2523",7757.93623262842,2,1,1,12,1
"2524",14388.3727326284,1,1,5,3,1
"2525",1915.46013262842,1,1,1,0,1
"2526",6821.35613262842,1,1,1,0,1
"2527",5438.78533262842,2,1,8,4,1
"2528",1627.74163262842,1,1,1,0,1
"2529",8869.21403262842,1,1,1,0,1
"2530",15449.4007326284,1,3,8,7,1
"2531",1968.97903262842,1,1,1,0,1
"2532",2093.85633262842,1,1,3,5,1
"2533",2361.45063262842,1,1,9,8,1
"2534",3306.95063262842,1,1,3,2,1
"2535",2629.04513262842,1,1,1,0,1
"2536",2996.46993262842,1,1,1,0,1
"2537",12708.4307326284,1,3,11,10,1
"2538",13978.0170659618,1,3,11,8,1
"2539",2076.01673262842,1,3,11,9,1
"2540",27033.6467326284,1,1,5,4,1
"2541",5840.17693262842,1,1,1,0,1
"2542",6214.88983262842,1,1,6,4,1
"2543",3227.91223262842,2,1,12,7,1
"2544",9729.21403262842,2,3,8,5,1
"2545",916.44133262842,1,1,1,0,1
"2546",3545.49943262842,1,1,1,0,1
"2547",18810.4747326284,1,1,1,0,1
"2548",29388.4767326284,2,1,8,7,1
"2549",7338.70523262842,1,1,1,0,1
"2550",9445.11543262842,2,1,1,0,1
"2551",723.44847262842,1,1,1,0,1
"2552",3744.02143262842,1,1,6,7,1
"2553",733.58519262842,2,1,1,0,1
"2554",11548.8557326284,1,3,8,5,1
"2555",10317.9217326284,2,1,1,0,1
"2556",13564.7337326284,1,1,1,0,1
"2557",3512.10633262842,1,1,1,0,1
"2558",5617.18183262842,1,1,1,0,1
"2559",28874.0217326284,2,3,1,0,1
"2560",1469.46953262842,2,1,1,0,1
"2561",1505.14883262842,1,3,9,6,1
"2562",11846.1823992951,1,4,11,12,1
"2563",2425.26063262842,1,1,1,0,1
"2564",17002.7147326284,2,1,1,0,1
"2565",16846.7777326284,1,1,1,0,1
"2566",9204.11053262842,1,1,3,8,1
"2567",2517.31533262842,1,1,8,7,1
"2568",4045.64343262842,1,1,8,5,1
"2569",2208.34073262842,1,3,1,0,1
"2570",2272.25263262842,1,1,1,0,1
"2571",20998.5037326284,1,3,1,0,1
"2572",22270.3127326284,1,4,9,8,1
"2573",7401.14373262842,1,1,1,4,1
"2574",5644.77263262842,1,1,1,0,1
"2575",10168.3237326284,1,1,1,6,1
"2576",16675.0727326284,2,1,1,3,1
"2577",2912.25063262842,1,1,1,0,1
"2578",13527.9807326284,1,1,1,0,1
"2579",17792.7240659618,1,4,9,12,1
"2580",2539.84683262842,1,1,7,4,1
"2581",5966.75703262842,1,1,1,0,1
"2582",10152.5277326284,1,2,10,12,1
"2583",3592.38473262842,2,1,4,0,1
"2584",1623.57563262842,2,1,1,0,1
"2585",9118.93473262842,1,1,8,0,1
"2586",6357.52603262842,1,3,1,0,1
"2587",2213.54733262842,2,1,1,0,1
"2588",5786.65793262842,1,1,7,7,1
"2589",3821.94083262842,1,1,1,4,1
